gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1056179467	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ec03bb9bf82558f595257867e0fbc7e43ce1a758/contents/preview		2004.11.5.5, POSSIBLE HOLOTYPE, Amphiprion chrysargyrus								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056177789	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/89703bd53b1c16798c4a573abbc0f86beca3d6bf/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 398								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056160210	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/3818f03d987ee1349443faa58e51cfbe211722d1/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 183								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056160210	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/90e893fcf927ec04fa2855dab948861a274a8d87/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 191								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056147738	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/909e35da22723092a95fed061831985e158996b0/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1893 - 1903: page 309								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056146602	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/7e0a4e80ec048b56c19ce5abb3d215df0594a884/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 22								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056133955	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/21c81afaf8ae0a43e2ad6fc2ebabf5c7e93c7f6a/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1878 - 1892: page 232								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056110277	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/89703bd53b1c16798c4a573abbc0f86beca3d6bf/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 398								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056110254	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/89703bd53b1c16798c4a573abbc0f86beca3d6bf/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 398								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056072418	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/6fd299c07d4a656f242fa7cc9f173450703aaf38/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 27								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056058799	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ac9e09c838093dae051ed59fd0a1db132b469392/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 275								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056045902	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/9cf341913ce72d43925babca02f348d2ceec84ed/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 7								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056020978	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ff5c4f44151b24fe8cfa048efd31badabdaeab85/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 335								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055984818	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/21c81afaf8ae0a43e2ad6fc2ebabf5c7e93c7f6a/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1878 - 1892: page 232								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055980456	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/239c455cc2027ecf4b7dde1c16748b5ecd0bf989/contents/preview		Zoology Accessions Register: Mammals: 1861 - 1890: page 114								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055979116	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/23a763b7b41261b839fa39dcc8a91c1de7d90113/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 96								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055955454	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/e41efa24a5b88baa30a2d8cdbbb922e32c0e5272/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 31								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055934842	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/2df5f3edd6298eab0ff9cbb10bcd610a5e4b546a/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1904 - 1925: page 245								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055933965	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/743dfe4363680e412fc878bf4ad366f8ef590623/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 142								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055858517	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/9fccd0d96b9b7f5250fca44978b6656395c8280d/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 244								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055858517	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/3bdb8df3db154f04fbf3c818c4ec871d4dc639c1/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 244A								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055846298	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c12296419cc55e2d138598f1c769c500a775a176/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 106								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055813079	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/1a511fe1670cbcd996a6738bbce043e7c0202c7d/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 183								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055795812	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c0ba24743cee98cecf713bb2f67c075d4611834d/contents/preview		Zoology Accessions Register: Fishes: 1937 - 1960: page 6								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055787134	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/5f0bcc8bf1fbcf598318394a06454f24a19f81b9/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 132								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055771009	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/dd6a96f31f9136d8c2a9eef875187e93dfc362ad/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 279								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055750747	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/52329020a309f77bec64766e9921b1b43b38ccc8/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 205								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055733893	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/626dba30fec92ef9c2bc5703e26e811be1d76942/contents/preview		Zoology Accessions Register: Fishes: 1937 - 1960: page 225								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055725076	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ff5c4f44151b24fe8cfa048efd31badabdaeab85/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 335								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055707946	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/a77c6e097713e5704fbccecf734397dd5ede641e/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 63								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055705115	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/08779c186a07a62b174748bb648d9f43f771613f/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 134								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055702605	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/8c8be7490341d85afd142c4de8fe64b6eb6ef4c0/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 353								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055701180	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/8c8be7490341d85afd142c4de8fe64b6eb6ef4c0/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 353								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055694474	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c44dc12104df79f290fbb7d9217a3c8409bc663d/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 222								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055660884	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c12296419cc55e2d138598f1c769c500a775a176/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 106								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055660137	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/1b0f2931cc00288448bde420c5fc7a4ef03ca924/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 39								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055659845	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/dd6a96f31f9136d8c2a9eef875187e93dfc362ad/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 279								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055653676	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/84b91b8d654b91728d27d8c9df4580afb722b7c7/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 227								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055649242	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ca6205725f9c8e8d8e5e64ea3f97a4475b76aa67/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 166								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055643300	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/d85ed7d20095be35bb0511db9c1fa8c02b874ff9/contents/preview		Zoology Accessions Register: Mammals: 1844 - 1846: page 160								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055642761	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c0ba24743cee98cecf713bb2f67c075d4611834d/contents/preview		Zoology Accessions Register: Fishes: 1937 - 1960: page 6								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055638954	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/bde12d0e6687facd3a770d558cee974240b5bb0e/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 344								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055597075	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/e233e23a15035b0a25b835540923d5240d04fd6f/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 429								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055574214	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/72cd746e59bc485d2ec30408e73a237e721e0766/contents/preview		Zoology Accessions Register: Mammals: 1850 - 1853: page 334								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055558747	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/9450a759af5e9fc14ed3d8694d608a354e2e1fc8/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 351								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055556994	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c383c982717733121ebadd5bf4dfde0407897a6f/contents/preview		Zoology Accessions Register: Mammals: 1850 - 1853: page 323								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055541267	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/008815c383dad8d3ca3a41d40967de917e59843e/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 52								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055531269	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/3818f03d987ee1349443faa58e51cfbe211722d1/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 183								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055531269	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/90e893fcf927ec04fa2855dab948861a274a8d87/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 191								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055505580	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/8e413023f28108a9be0f538dd42254f6d26c2a5f/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 451								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055476561	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/547f7a70f6040513c67127ce59bb6033365a8095/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 434								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055420848	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/9874715a30f6a2d2b16c6d2a7b6e93be41b61ca1/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 156								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055420663	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/9874715a30f6a2d2b16c6d2a7b6e93be41b61ca1/contents/preview		Zoology Accessions Register: Fishes: 1912 - 1936: page 156								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055418763	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/ff5c4f44151b24fe8cfa048efd31badabdaeab85/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 335								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055416494	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/3f78c20c41197c6c58de785d0722bd592b94a751/contents/preview		Zoology Accessions Register: Fishes: 1961 - 1971: page 189								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055415551	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/528824b486ede5f7ca6d5f44398ea7562e662900/contents/preview		Zoology Accessions Register: Fishes: 1937 - 1960: page 33								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055404565	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/56e8ef73793889cfb9bcffcb45e8d812ef0e9103/contents/preview		Zoology Accessions Register: Mammals: 1844 - 1846: page 153								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055394740	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/d2ae30a8ada460cc98207338aafad195bea6c2e0/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 361								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055391875	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/f5843e296a467cbdfa4b3b8a13587ecca78090e0/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 301								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055370912	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c12296419cc55e2d138598f1c769c500a775a176/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 106								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055370870	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/c12296419cc55e2d138598f1c769c500a775a176/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 106								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055365631	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/1e589e9b1e47d197d8a6c71290aa1710f0d03408/contents/preview		Zoology Accessions Register: Fishes: 1971 - 1985: page 120								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055362082	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/047ac986cea1d55d918995b69b9b56ea899501a7/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 281								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055333458	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/8a92d2478fb39cdfbfb76ea90cfcdcdcf1d752ec/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 99								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055330229	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/a54da229676eac4d5325b143a6cac34b350dfb33/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 23								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055327355	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/e91d7e52791bcea4f143920f750dae1dfb3835fe/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 261								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055313378	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/85f582623efb93a99253193a6d855520b2319958/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 182								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055313378	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/90e893fcf927ec04fa2855dab948861a274a8d87/contents/preview		Zoology Accessions Register: Mammals: 1854 - 1861: page 191								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055306272	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/97c816904045724732b9368c69e4dcd7a6bbda62/contents/preview		Zoology Accessions Register: Reptiles & Fishes: 1864 - 1877: page 271								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1052594676	StillImage	image/jpeg	https://static.inaturalist.org/photos/1427994/original.JPG?1418809934	http://www.inaturalist.org/photos/1427994			2014-12-12T16:02:54Z	jonwbecker		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jonwbecker
1052594676	StillImage	image/jpeg	https://static.inaturalist.org/photos/1427995/original.JPG?1418809934	http://www.inaturalist.org/photos/1427995			2014-12-05T14:49:52Z	jonwbecker		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jonwbecker
1052594676	StillImage	image/jpeg	https://static.inaturalist.org/photos/1427996/original.JPG?1418809940	http://www.inaturalist.org/photos/1427996			2014-12-05T14:31:11Z	jonwbecker		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jonwbecker
1052594676	StillImage	image/jpeg	https://static.inaturalist.org/photos/1427997/original.JPG?1418809942	http://www.inaturalist.org/photos/1427997			2014-12-05T14:30:32Z	jonwbecker		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jonwbecker
1052593762	StillImage	image/jpeg	https://static.inaturalist.org/photos/1424415/original.jpg?1418675870	http://www.inaturalist.org/photos/1424415			2014-11-24T16:45:08Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052593707	StillImage	image/jpeg	https://static.inaturalist.org/photos/1424344/original.jpg?1418673614	http://www.inaturalist.org/photos/1424344			2014-11-24T16:42:11Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052591219	StillImage	image/jpeg	https://static.inaturalist.org/photos/1416231/original.jpg?1418316520	http://www.inaturalist.org/photos/1416231			2014-11-22T19:43:44Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052591212	StillImage	image/jpeg	https://static.inaturalist.org/photos/1416230/original.jpg?1418316532	http://www.inaturalist.org/photos/1416230			2014-11-22T19:43:53Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052590748	StillImage	image/jpeg	https://static.inaturalist.org/photos/1414707/original.jpg?1418256978	http://www.inaturalist.org/photos/1414707			2014-11-22T01:59:09Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052590741	StillImage	image/jpeg	https://static.inaturalist.org/photos/1414706/original.jpg?1418257018	http://www.inaturalist.org/photos/1414706			2014-11-22T01:59:29Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052589834	StillImage	image/jpeg	https://static.inaturalist.org/photos/1411096/original.jpg?1418142110	http://www.inaturalist.org/photos/1411096			2014-11-21T22:05:08Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052589742	StillImage	image/jpeg	https://static.inaturalist.org/photos/1410679/original.jpg?1444778627	https://picasaweb.google.com/104623964081378888743/20141103LEISeveranceWreck#6090778123662310514			2014-11-01T18:09:00Z	104623964081378888743		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	104623964081378888743
1052586836	StillImage	image/jpeg	https://static.inaturalist.org/photos/1400392/original.jpg?1417835875	http://www.inaturalist.org/photos/1400392			2014-11-21T00:08:48Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052586408	StillImage	image/jpeg	https://static.inaturalist.org/photos/1399043/original.jpg?1417801845	http://www.inaturalist.org/photos/1399043			2014-11-20T20:06:39Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052586326	StillImage	image/jpeg	https://static.inaturalist.org/photos/1398805/original.jpg?1417792020	http://www.inaturalist.org/photos/1398805			2014-11-20T17:01:34Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585808	StillImage	image/jpeg	https://static.inaturalist.org/photos/1396959/original.jpg?1417719739	http://www.inaturalist.org/photos/1396959			2014-11-19T22:57:28Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585785	StillImage	image/jpeg	https://static.inaturalist.org/photos/1396933/original.jpg?1417719318	http://www.inaturalist.org/photos/1396933			2014-11-19T19:58:13Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585719	StillImage	image/jpeg	https://static.inaturalist.org/photos/1396682/original.jpg?1417709990	http://www.inaturalist.org/photos/1396682			2014-11-19T16:46:15Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585459	StillImage	image/jpeg	https://static.inaturalist.org/photos/1395917/original.jpg?1417666523	http://www.inaturalist.org/photos/1395917			2014-11-19T16:46:12Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585443	StillImage	image/jpeg	https://static.inaturalist.org/photos/1395864/original.jpg?1417665511	http://www.inaturalist.org/photos/1395864			2014-11-19T02:00:40Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585155	StillImage	image/jpeg	https://static.inaturalist.org/photos/1394495/original.jpg?1417623382	http://www.inaturalist.org/photos/1394495			2014-11-18T22:52:02Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585107	StillImage	image/jpeg	https://static.inaturalist.org/photos/1394361/original.jpg?1417614053	http://www.inaturalist.org/photos/1394361			2014-11-18T22:34:07Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585086	StillImage	image/jpeg	https://static.inaturalist.org/photos/1394364/original.jpg?1417614034	http://www.inaturalist.org/photos/1394364			2014-11-18T22:29:03Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052585074	StillImage	image/jpeg	https://static.inaturalist.org/photos/1394360/original.jpg?1417614032	http://www.inaturalist.org/photos/1394360			2014-11-18T22:34:13Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052584491	StillImage	image/jpeg	https://static.inaturalist.org/photos/1392795/original.jpg?1417553964	http://www.inaturalist.org/photos/1392795			2014-11-18T16:42:33Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052584450	StillImage	image/jpeg	https://static.inaturalist.org/photos/1392733/original.jpg?1417553564	http://www.inaturalist.org/photos/1392733			2014-11-18T16:14:22Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052583766	StillImage	image/jpeg	https://static.inaturalist.org/photos/1390731/original.jpg?1417471409	http://www.inaturalist.org/photos/1390731			2014-11-15T07:45:44Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052583755	StillImage	image/jpeg	https://static.inaturalist.org/photos/1390726/original.jpg?1417471405	http://www.inaturalist.org/photos/1390726			2014-11-15T07:53:54Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052583753	StillImage	image/jpeg	https://static.inaturalist.org/photos/1390732/original.jpg?1417471417	http://www.inaturalist.org/photos/1390732			2014-11-15T07:47:53Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052583749	StillImage	image/jpeg	https://static.inaturalist.org/photos/1390728/original.jpg?1417471428	http://www.inaturalist.org/photos/1390728			2014-11-15T07:51:49Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
1052583569	StillImage	image/jpeg	https://static.inaturalist.org/photos/1390108/original.jpg?1417449630	http://www.inaturalist.org/photos/1390108			2014-11-13T16:53:33Z	Mark Rosenstein		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Mark Rosenstein
