gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
891056156																										555134										CC_BY_NC_4_0			2014-10-20T15:42:56Z			https://www.inaturalist.org/observations/555134				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/555134	555134		Mark Rosenstein																												2014-02-20T14:26:43Z	19:26:43Z			2014	2	20	2014-02-20 14:26:43															PW	Koror				Koror, Palau							7.137755	134.222283																																	975979				2014-03-06T16:29:15Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:17:03.836Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T16:07:47.981Z	2018-10-15T15:12:33.055Z	false
891055976																										554633										CC_BY_NC_4_0			2014-10-20T15:41:38Z			https://www.inaturalist.org/observations/554633				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/554633	554633		Mark Rosenstein																												2014-02-20T11:19:46Z	16:19:46Z			2014	2	20	2014-02-20 11:19:46															PW	Koror				Koror, Palau							7.12948	134.226872																																	975004				2014-03-06T04:05:03Z				136345								Amphiprion clarkii (Bennett, 1830)								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		clarkii		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:59.781Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212081	5212081	1	44	204	587	4499	2357171		5212081	Amphiprion clarkii	Amphiprion	Amphiprion clarkii (Bennett, 1830)		DWC_ARCHIVE	2018-10-08T16:07:46.470Z	2018-10-15T15:12:32.189Z	false
891055738																										554063										CC_BY_NC_4_0			2014-10-20T15:40:07Z			https://www.inaturalist.org/observations/554063				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/554063	554063		Mark Rosenstein																												2014-02-19T18:23:55Z	23:23:55Z			2014	2	19	2014-02-19 18:23:55															PW	Peleliu				Peleliu, Koror, Palau							7.086812	134.260205																																	973911				2014-03-05T20:40:44Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:54.906Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T16:07:45.347Z	2018-10-15T15:12:31.304Z	false
891055206																										552421										CC_BY_NC_4_0			2014-10-20T15:36:37Z			https://www.inaturalist.org/observations/552421				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/552421	552421		Mark Rosenstein																												2014-02-18T16:59:27Z	21:59:27Z			2014	2	18	2014-02-18 16:59:27															PW	Koror				Koror, Palau							7.282925	134.264567																																	971151				2014-03-04T20:21:02Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:41.949Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T16:07:41.020Z	2018-10-15T15:12:28.979Z	false
891055183																										552428										CC_BY_NC_4_0			2014-10-20T15:36:39Z			https://www.inaturalist.org/observations/552428				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/552428	552428		Mark Rosenstein																												2014-02-18T17:18:56Z	22:18:56Z			2014	2	18	2014-02-18 17:18:56															PW	Koror				Koror, Palau							7.282925	134.264567																																	971156				2014-03-04T20:21:14Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:42.211Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T16:07:41.057Z	2018-10-15T15:12:28.981Z	false
891055015																										552117										CC_BY_NC_4_0			2014-10-20T15:35:26Z			https://www.inaturalist.org/observations/552117				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/552117	552117		Mark Rosenstein																												2014-02-18T14:00:36Z	19:00:36Z			2014	2	18	2014-02-18 14:00:36															PW	Koror				Koror, Palau							7.282925	134.264567																																	970520				2014-03-04T15:58:15Z				134156								Amphiprion perideraion Bleeker, 1855								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		perideraion		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:39.192Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212059	5212059	1	44	204	587	4499	2357171		5212059	Amphiprion perideraion	Amphiprion	Amphiprion perideraion Bleeker, 1855		DWC_ARCHIVE	2018-10-08T16:07:40.129Z	2018-10-15T15:12:28.465Z	false
891054633																										551129										CC_BY_NC_4_0			2014-10-20T15:33:01Z			https://www.inaturalist.org/observations/551129				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/551129	551129		Mark Rosenstein																												2014-02-18T08:04:05Z	13:04:05Z			2014	2	18	2014-02-18 08:04:05															PW												7.321987	134.219642																																	968580				2014-03-03T23:06:57Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:16:30.171Z							COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T16:07:37.878Z	2018-10-15T15:12:27.121Z	false
891030268																										483968										CC_BY_NC_4_0			2014-10-20T12:18:44Z			https://www.inaturalist.org/observations/483968				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/483968	483968		Mark Rosenstein																												2010-10-10T11:33:57Z	15:33:57Z			2010	10	10	2010-10-10 11:33:57															FJ												-17.347108	178.523478																																	826154				2013-12-19T03:42:06Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:06:11.618Z							COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T16:05:11.679Z	2018-10-15T15:11:00.431Z	false
891029686																										466729										CC_BY_NC_4_0			2014-10-20T11:29:14Z			https://www.inaturalist.org/observations/466729				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/466729	466729		Mark Rosenstein																												2012-03-03T15:13:26Z	20:13:26Z			2012	3	3	2012-03-03 15:13:26															FJ					Fiji							-17.213543	178.626709	624.0																																789785				2013-11-24T23:01:25Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T16:02:01.116Z							COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T16:02:01.108Z	2018-10-15T15:10:39.216Z	false
891028834																										435386										CC_BY_NC_4_0			2014-10-20T09:59:49Z			https://www.inaturalist.org/observations/435386				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/435386	435386		Mark Rosenstein																												2013-10-07T18:19:25Z	22:19:25Z			2013	10	7	2013-10-07 18:19:25															FJ	Northern				namena, fiji							-17.071685	179.108133	506.0																																728870				2013-10-21T02:32:20Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:55:44.748Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:49:31.009Z	2018-10-15T15:09:50.153Z	false
891028823																										434580										CC_BY_NC_4_0			2014-10-20T09:57:52Z			https://www.inaturalist.org/observations/434580				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/434580	434580		Mark Rosenstein																												2013-10-07T07:57:00Z	11:57:00Z			2013	10	7	2013-10-07 07:57:00															FJ	Northern				Bua, Fiji							-17.114855	179.06613																																	727661				2013-10-20T13:35:52Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T15:55:42.300Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T15:49:22.155Z	2018-10-15T15:09:49.745Z	false
891021814																										143371										CC_BY_NC_4_0			2014-10-19T20:38:32Z			https://www.inaturalist.org/observations/143371				© Mark Rosenstein some rights reserved	Mark Rosenstein												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				http://www.inaturalist.org/observations/143371	143371		Mark Rosenstein																												2010-10-03T08:00:13Z	12:00:13Z			2010	10	3	2010-10-03 08:00:13															FJ	Central				fiji							-17.713371	178.065032	437863.0																																215824				2012-11-04T03:43:21Z				180381								Amphiprion chrysopterus Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		chrysopterus		SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2018-10-08T14:59:56.598Z							GEODETIC_DATUM_ASSUMED_WGS84	STILLIMAGE	true	false	5212076	5212076	1	44	204	587	4499	2357171		5212076	Amphiprion chrysopterus	Amphiprion	Amphiprion chrysopterus Cuvier, 1830		DWC_ARCHIVE	2018-10-08T14:47:43.589Z	2018-10-15T14:59:52.954Z	false
863136153																										MCZ:Ich:46313									en	CC_BY_NC_4_0			2017-08-23T09:56:33Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:46313					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult"", ""standard length"":""67-96mm""}"	MCZ:Ich:46313	46313		Nicolas Pike	1									whole animal (alcohol)	in collection				field number=N.PIKE; group number=603; previous number=MCZ 6093	age class: adult; standard length: 67-96mm											N.PIKE			0					[no verbatim date data]										Indian Ocean: Indian Ocean, Western: Mauritius		Indian Ocean, Western			MU				[no specific locality data]																																												PARATYPE	Leonard P. Schultz				In: Proc US Nat Mus 103:196-197, pl 9 fig 1.  HT retained at MCZ 6093.  Other PTs at MCZ 5800, 5801 & 5802.									Amphiprion mauritiensis Schultz, 1953							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion mauritiensis	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		mauritiensis		SPECIES			ICZN	SYNONYM			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-20T00:54:42.467Z								STILLIMAGE	false	false	5212116	5212114	1	44	204	587	4499	2357171		5212114	Amphiprion chrysogaster	Amphiprion	Amphiprion chrysogaster Cuvier, 1830	Amphiprion mauritiensis	DWC_ARCHIVE	2018-10-20T00:54:42.443Z	2018-10-20T00:54:42.427Z	false
863112211																										MCZ:Ich:33411									en	CC_BY_NC_4_0			2017-06-28T17:28:36Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:33411					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult""}"	MCZ:Ich:33411	33411		[no agent data]	1									whole animal (alcohol)	unknown				field number=CERAM; group number=603	age class: adult											CERAM			0					[no verbatim date data]										Pacific Ocean: Pacific, Western Central		Pacific, Western Central			ID				CERAM [=Seram], Indonesia	CERAM [=Seram]							-3.504556	129.477905	236038.0			decimal degrees					Rachel Vinsel		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	unknown	unverified																							[no agent data]				Recieved from the Leyden Museum, 1934.									Amphiprion sebae Bleeker, 1853							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion sebae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		sebae		SPECIES			ICZN	ACCEPTED			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-13T00:28:05.338Z							COUNTRY_DERIVED_FROM_COORDINATES	STILLIMAGE	true	false	5212118	5212118	1	44	204	587	4499	2357171		5212118	Amphiprion sebae	Amphiprion	Amphiprion sebae Bleeker, 1853		DWC_ARCHIVE	2018-10-13T00:28:05.317Z	2018-10-20T00:54:39.899Z	false
863112205																										MCZ:Ich:33410									en	CC_BY_NC_4_0			2017-06-28T17:28:36Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:33410					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult""}"	MCZ:Ich:33410	33410		F. Muller	1									whole animal (alcohol)	unknown				field number=MULLER:SUMATRA; group number=603	age class: adult											MULLER:SUMATRA			0					[no verbatim date data]										Pacific Ocean: Pacific, Western Central: Indonesia		Pacific, Western Central			ID				Sumatra	Sumatra							-1.0928	99.90811	1104530.0			decimal degrees					Rachel Vinsel		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	unknown	unverified																							[no agent data]				Recieved from the Leyden Museum, 1934.									Amphiprion sebae Bleeker, 1853							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion sebae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		sebae		SPECIES			ICZN	ACCEPTED			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-13T00:28:05.318Z								STILLIMAGE	true	false	5212118	5212118	1	44	204	587	4499	2357171		5212118	Amphiprion sebae	Amphiprion	Amphiprion sebae Bleeker, 1853		DWC_ARCHIVE	2018-10-13T00:28:05.288Z	2018-10-20T00:54:39.901Z	false
863096449																										MCZ:Ich:6093									en	CC_BY_NC_4_0			2017-08-23T09:54:42Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:6093					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult"", ""standard length"":""111.5mm""}"	MCZ:Ich:6093	6093		Nicolas Pike	1									whole animal (alcohol)	in collection				field number=N.PIKE; group number=603	age class: adult; standard length: 111.5mm											N.PIKE			0					[no verbatim date data]										Indian Ocean: Indian Ocean, Western: Mauritius		Indian Ocean, Western			MU				[no specific locality data]																																												HOLOTYPE	Leonard P. Schultz				In: Proc US Nat Mus 103:196-197, pl 9 fig 1.  4 ex. removed to MCZ 46313 as PT; other PTs at MCZ 5800, 5801 & 5802.  1 paratype ex. MCZ 6093 at USNM 153680. Image available.									Amphiprion mauritiensis Schultz, 1953							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion mauritiensis	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		mauritiensis		SPECIES			ICZN	SYNONYM			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-20T00:54:45.290Z								STILLIMAGE	false	false	5212116	5212114	1	44	204	587	4499	2357171		5212114	Amphiprion chrysogaster	Amphiprion	Amphiprion chrysogaster Cuvier, 1830	Amphiprion mauritiensis	DWC_ARCHIVE	2018-10-20T00:54:45.281Z	2018-10-20T00:54:45.277Z	false
863083271																										MCZ:Ich:5802									en	CC_BY_NC_4_0			2017-06-28T17:24:52Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:5802					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult"", ""standard length"":""83.5-114mm""}"	MCZ:Ich:5802	5802		Nicolas Pike	1									whole animal (alcohol)	in collection				field number=N.PIKE10/72; group number=603	age class: adult; standard length: 83.5-114mm											N.PIKE10/72			0					[no verbatim date data]										Indian Ocean: Indian Ocean, Western: Mauritius		Indian Ocean, Western			MU				off Mauritius	Island of Mauritius							-20.384764	57.736711	48962.0			decimal degrees					Megan Roberson		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	unknown	unverified																						PARATYPE	Leonard P. Schultz				In: Proc US Nat Mus 103:196-197, pl 9 fig 1.  HT retained at MCZ 6093.  Other PTs at MCZ 5800, 5801 & 46313.									Amphiprion mauritiensis Schultz, 1953							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion mauritiensis	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		mauritiensis		SPECIES			ICZN	SYNONYM			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-13T00:28:15.803Z								STILLIMAGE	true	false	5212116	5212114	1	44	204	587	4499	2357171		5212114	Amphiprion chrysogaster	Amphiprion	Amphiprion chrysogaster Cuvier, 1830	Amphiprion mauritiensis	DWC_ARCHIVE	2018-10-13T00:28:15.793Z	2018-10-20T00:54:44.790Z	false
863083229																										MCZ:Ich:5801									en	CC_BY_NC_4_0			2016-10-24T17:28:42Z			http://mczbase.mcz.harvard.edu/guid/MCZ:Ich:5801					President and Fellows of Harvard College							PhysicalObject		b4640710-8e03-11d8-b956-b8a03c50a862			MCZ	Ich		Museum of Comparative Zoology, Harvard University	PRESERVED_SPECIMEN			"{""age class"":""adult"", ""standard length"":""98-104.5mm""}"	MCZ:Ich:5801	5801		Nicolas Pike	1									whole animal (alcohol)	in collection				field number=N.PIKE05/72; group number=603	age class: adult; standard length: 98-104.5mm											N.PIKE05/72			0					[no verbatim date data]										Africa: Mauritius	AFRICA				MU				Island of Mauritius	Island of Mauritius							-20.384764	57.736711	48962.0			decimal degrees					Megan Roberson		MaNIS/HerpNET/ORNIS Georeferencing Guidelines	unknown	unverified																						PARATYPE	Leonard P. Schultz				In: Proc US Nat Mus 103:196-197, pl 9 fig 1.  HT retained at MCZ 6093.  Other PTs at MCZ 5800, 5802 & 46313.									Amphiprion mauritiensis Schultz, 1953							Animalia Chordata Craniata Acanthopterygii Gnathostomata Osteichthyes Neopterygii Actinopterygii Ovalentaria Pomacentridae Amphiprion mauritiensis	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		mauritiensis		SPECIES			ICZN	SYNONYM			4bfac3ea-8763-4f4b-a71a-76a6f5f243d3	US	2018-10-13T00:28:15.796Z								STILLIMAGE	true	false	5212116	5212114	1	44	204	587	4499	2357171		5212114	Amphiprion chrysogaster	Amphiprion	Amphiprion chrysogaster Cuvier, 1830	Amphiprion mauritiensis	DWC_ARCHIVE	2018-10-13T00:28:15.789Z	2018-10-20T00:54:44.793Z	false
787038137																										urn:catalog:UCMP:V:140729										CC_BY_4_0			2007-01-13T23:42:44Z			http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V140729&one=T				http://vertnet.org/resources/norms.html													UCMP	V			PRESERVED_SPECIMEN	Location data available to qualified researchers on request.			urn:catalog:UCMP:V:140729	140729			1									skeleton																																	R0											Recent Element Collection																								R0	Cenozoic	Cenozoic	Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent			ELEMENT	ELEMENT																						Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES			ICZN	ACCEPTED			58d0f326-2e85-4d0a-a744-571461220f00	US	2018-07-07T13:37:23.333Z								STILLIMAGE	false	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2017-07-01T00:54:32.942Z	2018-10-18T20:55:08.534Z	
787038136																										urn:catalog:UCMP:V:140728										CC_BY_4_0			2007-01-13T23:42:44Z			http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V140728&one=T				http://vertnet.org/resources/norms.html													UCMP	V			PRESERVED_SPECIMEN	Location data available to qualified researchers on request.			urn:catalog:UCMP:V:140728	140728			1									skeleton																																	R0											Recent Element Collection																								R0	Cenozoic	Cenozoic	Cenozoic	Cenozoic	Quaternary	Quaternary	Recent	Recent			ELEMENT	ELEMENT																						Amphiprion ocellaris Cuvier, 1830								Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Amphiprion		ocellaris		SPECIES			ICZN	ACCEPTED			58d0f326-2e85-4d0a-a744-571461220f00	US	2018-07-07T13:37:23.358Z								STILLIMAGE	false	false	5212106	5212106	1	44	204	587	4499	2357171		5212106	Amphiprion ocellaris	Amphiprion	Amphiprion ocellaris Cuvier, 1830		DWC_ARCHIVE	2017-07-01T00:54:32.997Z	2018-10-18T20:55:08.531Z	
