gbifID;acceptedScientificName;scientificName;basisOfRecord;preparations;datasetName;rightsHolder;license
1056363494;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056354925;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056349542;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056318480;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;Specimen;;;;
1056257840;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1056239725;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1056189134;Amphiprion Bloch & Schneider, 1801;Amphiprion savayensis;Specimen;;;;
1056180124;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1056179467;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1056177789;Amphiprion clarkii (Bennett, 1830);Amphiprion xanthurus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1056160210;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056147738;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1056146602;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1056133955;Amphiprion sebae Bleeker, 1853;Amphiprion sebae Bleeker, 1853;Specimen;;;;
1056110277;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1056110254;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion Bleeker, 1855;Specimen;;;;
1056072418;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1056058799;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1056045902;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippium Bloch, 1790;Specimen;;;;
1056020978;Amphiprion fuscocaudatus Allen, 1972;Amphiprion fusciocaudatus;Specimen;;;;
1055984818;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055980456;Amphiprion polymnus (Linnaeus, 1758);Perca polymna;Specimen;;;;
1055979116;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055955454;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1055934842;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1055933965;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicincta;Specimen;;;;
1055858517;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055846298;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1055813079;Amphiprion mccullochi Whitley, 1929;Amphiprion mccullochi Whitley, 1929;Specimen;;;;
1055795812;Amphiprion chrysogaster Cuvier, 1830;Amphiprion chrysogaster Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1055787134;Amphiprion percula (Lacepède, 1802);Amphiprion percula (Lacep��de, 1802);Specimen;;;;
1055771009;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055750747;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055733893;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055725076;Amphiprion ephippium (Bloch, 1790);Amphiprion ephippium Bloch, 1790;Specimen;;;;
1055707946;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055705115;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus Cuvier in Cuvier & Valenciennes, 1830;Specimen;;;;
1055702605;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1055701180;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1055694474;Amphiprion polymnus (Linnaeus, 1758);Amphiprion intermedius Schlegel & MǬller, 1839;Specimen;;;;
1055660884;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055660137;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055659845;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055653676;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055649242;Amphiprion polymnus (Linnaeus, 1758);Amphiprion bifasciatus;Specimen;;;;
1055643300;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055642761;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055638954;Amphiprion Bloch & Schneider, 1801;Amphiprion bicirubrum;Specimen;;;;
1055597075;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055574214;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055558747;Amphiprion Bloch & Schneider, 1801;Amphiprion novemfasciatus;Specimen;;;;
1055556994;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055541267;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055531269;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055505580;Amphiprion rubrocinctus Richardson, 1842;Amphiprion tricolor GǬnther, 1862;Specimen;;;;
1055476561;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1055420848;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1055420663;Amphiprion latezonatus Waite, 1900;Amphiprion latezonatus Waite, 1900;Specimen;;;;
1055418763;Amphiprion akallopisos Bleeker, 1853;Amphiprion akallopisos Bleeker, 1853;Specimen;;;;
1055416494;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055415551;Amphiprion polymnus (Linnaeus, 1758);Amphiprion intermedius Schlegel & MǬller, 1839;Specimen;;;;
1055404565;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055394740;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055391875;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055370912;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii (Bennett, 1830);Specimen;;;;
1055370870;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1055365631;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus RǬppell, 1830;Specimen;;;;
1055362082;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055333458;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055330229;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055327355;Amphiprion Bloch & Schneider, 1801;Amphiprion sp;Specimen;;;;
1055313378;Amphiprion polymnus (Linnaeus, 1758);Amphiprion bifasciatus;Specimen;;;;
1055306272;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus Bleeker, 1852;Specimen;;;;
1052594676;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Jon Becker;http://creativecommons.org/licenses/by-nc/4.0/
1052593762;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052593707;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052591219;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052591212;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052590748;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052590741;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052589834;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052589742;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
1052586836;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052586408;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052586326;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585808;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585785;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585719;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585459;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585443;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585155;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585107;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585086;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052585074;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052584491;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052584450;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583766;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583755;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583753;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583749;Amphiprion leucokranos Allen, 1973;Amphiprion leucokranos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583569;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583557;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583554;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583392;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583381;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583352;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583077;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052583065;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052572205;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1052570213;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052570172;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052570152;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052570010;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1052570009;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1052569991;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1052569838;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052569697;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052569667;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052569611;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052569513;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052569311;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052568064;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567239;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567119;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567090;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567074;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567068;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052567010;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052566898;Amphiprion barberi Allen, Drew & Kaufman, 2008;Amphiprion barberi;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052566854;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052566755;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052566691;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052565784;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052565548;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052565477;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052565474;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052565462;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052564703;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052564702;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052564701;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052564700;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1052564697;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
1038343297;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;seasav;http://creativecommons.org/licenses/by-nc/4.0/
1038343258;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;seasav;http://creativecommons.org/licenses/by-nc/4.0/
1024331287;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
1024230629;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
923919431;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;sea-kangaroo;http://creativecommons.org/licenses/by/4.0/
923919198;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
923919174;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
923919075;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
923919032;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
923918353;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;sea-kangaroo;http://creativecommons.org/licenses/by/4.0/
923918343;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;sea-kangaroo;http://creativecommons.org/licenses/by/4.0/
923918326;Amphiprion sandaracinos Allen, 1972;Amphiprion sandaracinos;HumanObservation;;iNaturalist research-grade observations;sea-kangaroo;http://creativecommons.org/licenses/by/4.0/
923916378;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
923915716;Amphiprion chrysopterus Cuvier, 1830;Amphiprion chrysopterus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
923915671;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911508543;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
911508377;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
911506238;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911504792;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911504751;Amphiprion polymnus (Linnaeus, 1758);Amphiprion polymnus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911504230;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911503567;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911501759;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911501742;Amphiprion percula (Lacepède, 1802);Amphiprion percula;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911501148;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911501144;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
911497567;Amphiprion nigripes Regan, 1908;Amphiprion nigripes;HumanObservation;;iNaturalist research-grade observations;Lesley Clements;http://creativecommons.org/licenses/by-nc/4.0/
899972926;Amphiprion ocellaris Cuvier, 1830;Amphiprion ocellaris;HumanObservation;;iNaturalist research-grade observations;David R;http://creativecommons.org/licenses/by-nc/4.0/
899968617;Amphiprion bicinctus Rüppell, 1828-1830;Amphiprion bicinctus;HumanObservation;;iNaturalist research-grade observations;seasav;http://creativecommons.org/licenses/by-nc/4.0/
899947411;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899947122;Amphiprion melanopus Bleeker, 1852;Amphiprion melanopus;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899946180;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899945834;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899945763;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899945597;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
899943472;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
891775405;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
891774933;Amphiprion frenatus Brevoort, 1856;Amphiprion frenatus;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
891773206;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
891773148;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Carmelo L��pez Abad;http://creativecommons.org/licenses/by-nc/4.0/
891772927;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
891771735;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
891769704;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
891769665;Amphiprion clarkii (Bennett, 1830);Amphiprion clarkii;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
891768702;Amphiprion perideraion Bleeker, 1855;Amphiprion perideraion;HumanObservation;;iNaturalist research-grade observations;Mark Rosenstein;http://creativecommons.org/licenses/by/4.0/
